"type","group","kanji","kana","translation_ru","translation_en","pattern"
"word","Jisho-N2","有無","うむ","","existence or nonexistence; presence or absence",""
"word","Jisho-N2","用途","ようと","","use; service; purpose",""
"word","Jisho-N2","助教授","じょきょうじゅ","","assistant professor; associate professor",""
"word","Jisho-N2","初級","しょきゅう","","elementary level; beginner level",""
"word","Jisho-N2","客席","きゃくせき","","guest seating (e.g. theater, stadium); passenger seat (e.g. taxi)",""
"word","Jisho-N2","賞品","しょうひん","","prize; trophy",""
"word","Jisho-N2","食塩","しょくえん","","table salt",""
"word","Jisho-N2","消耗","しょうもう","","exhaustion; consumption; using up",""
"word","Jisho-N2","製作","せいさく","","manufacture; production",""
"word","Jisho-N2","書道","しょどう","","calligraphy (esp. Asian calligraphy based on Chinese characters)",""
"word","Jisho-N2","送料","そうりょう","","postage; carriage; shipping charge",""
"word","Jisho-N2","広さ","ひろさ","","area; extent; dimensions",""
"word","Jisho-N2","全般","ぜんぱん","","(the) whole; as a whole; in general",""
"word","Jisho-N2","余所","よそ","","another place; somewhere else; strange parts",""
"word","Jisho-N2","話しかける","はなしかける","","to address (someone); to accost a person; to talk (to someone)",""
"word","Jisho-N2","巡る","めぐる","","to go around; to make a circle around",""
"word","Jisho-N2","騙す","だます","","to trick; to cheat; to deceive",""
"word","Jisho-N2","付き合う","つきあう","","to associate with; to keep company with; to go out with",""
"word","Jisho-N2","落ち着く","おちつく","","to calm down; to compose oneself; to regain presence of mind",""
"word","Jisho-N2","振舞う","ふるまう","","to behave; to conduct oneself; to act",""
"word","Jisho-N2","当てはまる","あてはまる","","to apply (of a rule); to be applicable (of standards, lessons, ideas, etc.); to hold true (e.g. of a description)",""
"word","Jisho-N2","浮かぶ","うかぶ","","to float; to be suspended",""
"word","Jisho-N2","思いつく","おもいつく","","to think of; to hit upon; to come into one's mind",""
"word","Jisho-N2","矢っ張り","やっぱり","","as expected; sure enough; just as one thought",""
"word","Jisho-N2","目印","めじるし","","mark (for quick identification or recognition); sign",""
"word","Jisho-N2","引き受ける","ひきうける","","to take on; to undertake; to accept",""
"word","Jisho-N2","その上","そのうえ","","in addition; furthermore",""
"word","Jisho-N2","捉える","とらえる","","to catch; to capture; to seize",""
"word","Jisho-N2","零れる","こぼれる","","to spill; to fall out of; to overflow",""
"word","Jisho-N2","溢れる","あふれる","","to overflow; to brim over; to flood",""
"word","Jisho-N2","零す","こぼす","","to spill; to drop; to shed (tears)",""
"word","Jisho-N2","漸く","ようやく","","finally; at last",""
"word","Jisho-N2","恵まれる","めぐまれる","","to be blessed with; to be rich in; to abound in",""
"word","Jisho-N2","取り出す","とりだす","","to take out; to produce; to pick out",""
"word","Jisho-N2","酸っぱい","すっぱい","","sour; acid",""
"word","Jisho-N2","飛び込む","とびこむ","","to jump in; to leap in; to plunge into",""
"word","Jisho-N2","誓う","ちかう","","to swear; to vow; to take an oath",""
"word","Jisho-N2","蝋燭","ろうそく","","candle",""
"word","Jisho-N2","蓄える","たくわえる","","to store; to save up; to stock up on",""
"word","Jisho-N2","立ち止まる","たちどまる","","to stop (in one's tracks); to come to a stop; to halt",""
"word","Jisho-N2","目指す","めざす","","to aim at (for, to do, to become); to try for; to have an eye on",""
"word","Jisho-N2","掘る","ほる","","to dig; to excavate; to hollow",""
"word","Jisho-N2","関わる","かかわる","","to be involved (in); to get involved (in); to concern oneself (with)",""
"word","Jisho-N2","却って","かえって","","on the contrary; rather; instead",""
"word","Jisho-N2","例える","たとえる","","to compare (something) to; to liken; to speak figuratively",""
"word","Jisho-N2","嫌がる","いやがる","","to appear uncomfortable (with); to seem to hate; to express dislike",""
"word","Jisho-N2","寄越す","よこす","","to send; to forward",""
"word","Jisho-N2","生える","はえる","","to grow; to spring up; to sprout",""
"word","Jisho-N2","妨げる","さまたげる","","to disturb; to prevent; to obstruct",""
"word","Jisho-N2","躊躇う","ためらう","","to hesitate; to waver",""
"word","Jisho-N2","点く","つく","","to be lit (of a lamp, burner, etc.); to catch fire; to ignite",""
"word","Jisho-N2","怠る","おこたる","","to neglect; to be negligent in; to be neglectful of",""
"word","Jisho-N2","纏める","まとめる","","to collect; to put (it all) together; to integrate",""
"word","Jisho-N2","儲ける","もうける","","to profit; to get; to earn",""
"word","Jisho-N2","拭く","ふく","","to wipe; to dry",""
"word","Jisho-N2","繋がる","つながる","","to be tied together; to be connected to; to be linked to",""
"word","Jisho-N2","目立つ","めだつ","","to be conspicuous; to stand out",""
"word","Jisho-N2","流行る","はやる","","to be popular; to come into fashion",""
"word","Jisho-N2","羨ましい","うらやましい","","envious; jealous",""
"word","Jisho-N2","蹴る","ける","","to kick; to refuse; to reject",""
"word","Jisho-N2","有難い","ありがたい","","grateful; thankful; welcome",""
"word","Jisho-N2","助かる","たすかる","","to be saved; to be rescued; to survive",""
"word","Jisho-N2","騒がしい","さわがしい","","noisy; boisterous",""
"word","Jisho-N2","訳す","やくす","","to translate; to interpret",""
"word","Jisho-N2","銘々","めいめい","","each; individual",""
"word","Jisho-N2","潰す","つぶす","","to smash; to crush; to flatten",""
"word","Jisho-N2","溶ける","とける","","to melt; to liquefy; to soften (e.g. through heat)",""
"word","Jisho-N2","大して","たいして","","(not) very; (not) so; (not) very much",""
"word","Jisho-N2","憎む","にくむ","","to hate; to detest",""
"word","Jisho-N2","惨め","みじめ","","miserable; wretched; unhappy",""
"word","Jisho-N2","存じる","ぞんじる","","to know; to be aware (of); to be acquainted (with)",""
"word","Jisho-N2","幾分","いくぶん","","somewhat; to some extent; to some degree",""
"word","Jisho-N2","味わう","あじわう","","to taste; to savor; to savour",""
"word","Jisho-N2","絶えず","たえず","","constantly; always; continually",""
"word","Jisho-N2","増やす","ふやす","","to increase; to add to; to augment",""
"word","Jisho-N2","温める","あたためる","","to warm (up); to heat (up)",""
"word","Jisho-N2","大層","たいそう","","very; extremely; exceedingly",""
"word","Jisho-N2","一休み","ひとやすみ","","(short) rest; breather; break",""
"word","Jisho-N2","遡る","さかのぼる","","to go upstream; to go up (a river)",""
"word","Jisho-N2","泊める","とめる","","to give shelter to; to lodge; to put up",""
"word","Jisho-N2","是非とも","ぜひとも","","by all means; at all costs; absolutely",""
"word","Jisho-N2","溜まる","たまる","","to collect; to gather; to save",""
"word","Jisho-N2","足る","たる","","to be sufficient; to be enough",""
"word","Jisho-N2","鳴らす","ならす","","to ring; to sound; to chime",""
"word","Jisho-N2","怪しい","あやしい","","suspicious; dubious; questionable",""
"word","Jisho-N2","独りでに","ひとりでに","","by itself; automatically; naturally",""
"word","Jisho-N2","平気","へいき","","cool; calm; composed",""
"word","Jisho-N2","掻く","かく","","to scratch; to perspire",""
"word","Jisho-N2","仲直り","なかなおり","","reconciliation; making up (with); making peace (with)",""
"word","Jisho-N2","折角","せっかく","","with trouble; at great pains",""
"word","Jisho-N2","塞ぐ","ふさぐ","","to stop up; to close up; to block (up)",""
"word","Jisho-N2","憧れる","あこがれる","","to long for; to yearn for; to hanker after",""
"word","Jisho-N2","大人しい","おとなしい","","gentle; quiet; mild",""
"word","Jisho-N2","空っぽ","からっぽ","","empty; vacant; hollow",""
"word","Jisho-N2","塞がる","ふさがる","","to be closed; to be blocked; to be healed (e.g. wound)",""
"word","Jisho-N2","引っかかる","ひっかかる","","to be caught in; to be stuck in",""
"word","Jisho-N2","遠足","えんそく","","school trip; field trip; excursion",""
"word","Jisho-N2","比較的","ひかくてき","","comparatively; relatively",""
"word","Jisho-N2","見下ろす","みおろす","","to overlook; to command a view of; to look down on",""
"word","Jisho-N2","喧しい","やかましい","","noisy; loud; clamorous",""
"word","Jisho-N2","混ぜる","まぜる","","to mix; to stir; to blend",""
"word","Jisho-N2","偉い","えらい","","great; excellent; admirable",""
"word","Jisho-N2","兎も角","ともかく","","anyhow; anyway; somehow or other",""
"word","Jisho-N2","突く","つく","","to prick; to stab",""
"word","Jisho-N2","醜い","みにくい","","ugly; unattractive; bad-looking",""
"word","Jisho-N2","巻く","まく","","to wind; to coil; to roll",""
"word","Jisho-N2","剃る","そる","","to shave",""
"word","Jisho-N2","照らす","てらす","","to shine on; to illuminate",""
"word","Jisho-N2","申し訳ない","もうしわけない","","I'm sorry; (it's) inexcusable; I feel regretful",""
"word","Jisho-N2","尻尾","しっぽ","","tail (of an animal); tail end; tip",""
"word","Jisho-N2","忽ち","たちまち","","in an instant; in a moment; immediately",""
"word","Jisho-N2","覗く","のぞく","","to peek (through a keyhole, gap, etc.); to look down into (a ravine, etc.)",""
"word","Jisho-N2","鈍い","にぶい","","dull (e.g. a knife); blunt",""
"word","Jisho-N2","崩す","くずす","","to destroy; to demolish; to pull down",""
"word","Jisho-N2","裏返す","うらがえす","","to turn inside out; to turn the other way; to turn (something) over",""
"word","Jisho-N2","厚かましい","あつかましい","","impudent; shameless; brazen",""
"word","Jisho-N2","囁く","ささやく","","to whisper; to murmur",""
"word","Jisho-N2","怒鳴る","どなる","","to shout (in anger); to yell",""
"word","Jisho-N2","突っ込む","つっこむ","","to thrust (something) into (something); to cram; to stuff",""
"word","Jisho-N2","思いがけない","おもいがけない","","unexpected; contrary to expectations; by chance",""
"word","Jisho-N2","撒く","まく","","to scatter; to sprinkle; to strew",""
"word","Jisho-N2","敷く","しく","","to spread out (e.g. a futon); to lay out",""
"word","Jisho-N2","縫う","ぬう","","to sew; to stitch",""
"word","Jisho-N2","組み立てる","くみたてる","","to assemble; to put together; to set up",""
"word","Jisho-N2","可愛がる","かわいがる","","to be affectionate to; to treat tenderly; to dote on",""
"word","Jisho-N2","冷める","さめる","","to cool down; to get cold",""
"word","Jisho-N2","揃える","そろえる","","to collect; to gather; to get together",""
"word","Jisho-N2","擦る","こする","","to rub; to scrub; to scrape",""
"word","Jisho-N2","意地悪","いじわる","","malicious; ill-tempered; unkind",""
"word","Jisho-N2","住まい","すまい","","dwelling; house; residence",""
"word","Jisho-N2","編む","あむ","","to knit; to plait; to braid",""
"word","Jisho-N2","傾く","かたむく","","to incline toward; to slant; to lurch",""
"word","Jisho-N2","水平線","すいへいせん","","horizon (related to bodies of water)",""
"word","Jisho-N2","嗅ぐ","かぐ","","to sniff; to smell",""
"word","Jisho-N2","甘やかす","あまやかす","","to pamper; to spoil",""
"word","Jisho-N2","補う","おぎなう","","to supplement; to make up for; to compensate for",""
"word","Jisho-N2","真っ青","まっさお","","deep blue; bright blue",""
"word","Jisho-N2","済まない","すまない","","inexcusable; unjustifiable; unpardonable",""
"word","Jisho-N2","曲げる","まげる","","to bend; to crook; to bow",""
"word","Jisho-N2","独り言","ひとりごと","","soliloquy; monologue; speaking to oneself",""
"word","Jisho-N2","映る","うつる","","to be reflected; to harmonize with (harmonise); to come out (photo)",""
"word","Jisho-N2","躓く","つまずく","","to trip (over); to stumble",""
"word","Jisho-N2","近づける","ちかづける","","to bring near; to bring close; to let go near",""
"word","Jisho-N2","爽やか","さわやか","","fresh; refreshing; invigorating",""
"word","Jisho-N2","生意気","なまいき","","impertinent; saucy; cheeky",""
"word","Jisho-N2","砕ける","くだける","","to break (into pieces); to be broken; to be smashed",""
"word","Jisho-N2","散らかる","ちらかる","","to be in disorder; to lie scattered around",""
"word","Jisho-N2","含める","ふくめる","","to include (in a group or scope); to instruct; to make one understand",""
"word","Jisho-N2","慰める","なぐさめる","","to comfort; to console; to amuse",""
"word","Jisho-N2","図々しい","ずうずうしい","","impudent; shameless; brazen",""
"word","Jisho-N2","至急","しきゅう","","urgent; pressing; immediate",""
"word","Jisho-N2","捕る","とる","","to catch (a wild animal, fish, insect, baseball, etc.); to capture",""
"word","Jisho-N2","承る","うけたまわる","","to hear; to be told; to know",""
"word","Jisho-N2","固まる","かたまる","","to harden; to solidify",""
"word","Jisho-N2","目覚まし","めざまし","","alarm clock; waking up; keeping oneself awake",""
"word","Jisho-N2","改めて","あらためて","","another time; again; over again",""
"word","Jisho-N2","必需品","ひつじゅひん","","necessities; necessary article; requisite",""
"word","Jisho-N2","浮く","うく","","to float; to become merry; to be cheerful",""
"word","Jisho-N2","這う","はう","","to crawl; to creep; to go on all fours",""
"word","Jisho-N2","蒸し暑い","むしあつい","","humid; sultry",""
"word","Jisho-N2","嵌める","はめる","","to fit (e.g. a pane into a frame); to insert (e.g. a cork); to fasten (a button)",""
"word","Jisho-N2","返る","かえる","","to return; to come back; to go back",""
"word","Jisho-N2","早速","さっそく","","at once; immediately; without delay",""
"word","Jisho-N2","焦げる","こげる","","to burn; to scorch; to char",""
"word","Jisho-N2","敬う","うやまう","","to show respect for; to revere; to honour",""
"word","Jisho-N2","何分","なにぶん","","some; any; (a) little",""
"word","Jisho-N2","転がる","ころがる","","to roll; to tumble",""
"word","Jisho-N2","行き成り","いきなり","","abruptly; suddenly; all of a sudden",""
"word","Jisho-N2","引き返す","ひきかえす","","to turn back; to go back; to come back",""
"word","Jisho-N2","欠伸","あくび","","yawn; yawning",""
"word","Jisho-N2","下らない","くだらない","","trivial; trifling; insignificant",""
"word","Jisho-N2","出来上がる","できあがる","","to be completed; to be finished; to be ready (e.g. to serve or eat)",""
"word","Jisho-N2","険しい","けわしい","","precipitous; rugged; inaccessible",""
"word","Jisho-N2","言い出す","いいだす","","to begin to say; to start talking; to broach (a matter)",""
"word","Jisho-N2","近寄る","ちかよる","","to approach; to draw near",""
"word","Jisho-N2","青白い","あおじろい","","pale; pallid",""
"word","Jisho-N2","お早う","おはよう","","good morning",""
"word","Jisho-N2","背負う","せおう","","to carry on one's back; to be burdened with; to take responsibility for",""
"word","Jisho-N2","各地","かくち","","each place; every place; various places",""
"word","Jisho-N2","仮定","かてい","","assumption; supposition; hypothesis",""
"word","Jisho-N2","妥当","だとう","","valid; proper; right",""
"word","Jisho-N2","滅茶苦茶","めちゃくちゃ","","absurd; unreasonable; nonsensical",""
"word","Jisho-N2","跳ねる","はねる","","to jump; to leap; to prance",""
"word","Jisho-N2","勿体ない","もったいない","","wasteful; a waste",""
"word","Jisho-N2","先ほど","さきほど","","a short while ago; a moment ago; just now",""
"word","Jisho-N2","宛名","あてな","","name and address (on an envelope, etc.); (addressee's) name; addressee",""
"word","Jisho-N2","揃う","そろう","","to be complete; to be all present; to make a full set",""
"word","Jisho-N2","落第","らくだい","","failure (in an examination); failing to advance (to the next year)",""
"word","Jisho-N2","呑気","のんき","","easy; easygoing; carefree",""
"word","Jisho-N2","お代わり","おかわり","","another helping; second helping; seconds",""
"word","Jisho-N2","災難","さいなん","","calamity; misfortune; disaster",""
"word","Jisho-N2","姪","めい","","niece",""
"word","Jisho-N2","恐縮","きょうしゅく","","feeling (much) obliged; being (very) grateful; being thankful",""
"word","Jisho-N2","儲かる","もうかる","","to be profitable; to yield a profit",""
"word","Jisho-N2","裂く","さく","","to tear; to rip up",""
"word","Jisho-N2","重なる","かさなる","","to be piled up; to lie on top of one another",""
"word","Jisho-N2","痒い","かゆい","","itchy",""
"word","Jisho-N2","睨む","にらむ","","to glare at; to scowl at; to glower at",""
"word","Jisho-N2","照る","てる","","to shine; to look slightly upward (of a noh mask; indicating joy, etc.)",""
"word","Jisho-N2","蘇る","よみがえる","","to be resurrected; to be resuscitated; to be rehabilitated",""
"word","Jisho-N2","畳む","たたむ","","to fold (clothes, umbrella); to close (a shop, business)",""
"word","Jisho-N2","呉れ呉れも","くれぐれも","","sincerely; earnestly; wholeheartedly",""
"word","Jisho-N2","静まる","しずまる","","to become quiet; to quiet down; to quieten down",""
"word","Jisho-N2","教わる","おそわる","","to be taught; to learn; to take lessons in",""
"word","Jisho-N2","湿る","しめる","","to become damp; to become moist; to become wet",""
"word","Jisho-N2","澄む","すむ","","to become clear (water, air, etc.); to become transparent",""
"word","Jisho-N2","平凡","へいぼん","","ordinary; common; commonplace",""
"word","Jisho-N2","ご無沙汰","ごぶさた","","not writing or contacting for a while; neglecting (failing) to write (call, visit, etc.); long silence",""
"word","Jisho-N2","いつの間にか","いつのまにか","","before one knows; before one becomes aware of; unnoticed",""
"word","Jisho-N2","耕す","たがやす","","to till; to plow; to plough",""
"word","Jisho-N2","腰掛ける","こしかける","","to sit (down)",""
"word","Jisho-N2","通用","つうよう","","(common) use (of a language, currency, etc.); current use; circulation",""
"word","Jisho-N2","溶け込む","とけこむ","","to melt into; to dissolve into; to merge into",""
"word","Jisho-N2","元々","もともと","","originally; from the start; from the beginning",""
"word","Jisho-N2","羊毛","ようもう","","wool",""
"word","Jisho-N2","薬缶","やかん","","kettle; bald head",""
"word","Jisho-N2","溜める","ためる","","to amass; to accumulate; to store",""
"word","Jisho-N2","乾かす","かわかす","","to dry (clothes, etc.); to desiccate",""
"word","Jisho-N2","受け持つ","うけもつ","","to take (be in) charge of",""
"word","Jisho-N2","実る","みのる","","to bear fruit; to ripen",""
"word","Jisho-N2","威張る","いばる","","to put on airs; to throw one's weight about; to swagger",""
"word","Jisho-N2","謎々","なぞなぞ","","riddle; puzzle; enigma",""
"word","Jisho-N2","お休み","おやすみ","","holiday; day off; absence",""
"word","Jisho-N2","脱線","だっせん","","derailment; digression; deviation",""
"word","Jisho-N2","担ぐ","かつぐ","","to shoulder; to carry on one's shoulder",""
"word","Jisho-N2","打ち合わせ","うちあわせ","","(preparatory) meeting; briefing session; (making) advance arrangements",""
"word","Jisho-N2","惜しい","おしい","","regrettable; disappointing; unfortunate",""
"word","Jisho-N2","速達","そくたつ","","express; special delivery",""
"word","Jisho-N2","更ける","ふける","","to get late; to advance; to wear on",""
"word","Jisho-N2","尖る","とがる","","to taper to a point; to become pointed; to become sharp",""
"word","Jisho-N2","目上","めうえ","","superior; superiors; senior",""
"word","Jisho-N2","愈","いよいよ","","more and more; all the more; increasingly",""
"word","Jisho-N2","ため息","ためいき","","sigh",""
"word","Jisho-N2","信ずる","しんずる","","to believe; to believe in; to place trust in",""
"word","Jisho-N2","真似る","まねる","","to mimic; to imitate",""
"word","Jisho-N2","塩辛い","しおからい","","salty (taste); briny",""
"word","Jisho-N2","引力","いんりょく","","attraction (e.g. magnetic, gravitation); affinity; gravitational pull",""
"word","Jisho-N2","熱する","ねっする","","to heat; to heat up",""
"word","Jisho-N2","下品","げひん","","vulgar; indecent; coarse",""
"word","Jisho-N2","引き止める","ひきとめる","","to detain; to check; to restrain",""
"word","Jisho-N2","騒々しい","そうぞうしい","","noisy; loud; boisterous",""
"word","Jisho-N2","探る","さぐる","","to feel around for; to fumble for; to grope for",""
"word","Jisho-N2","短所","たんしょ","","defect; demerit; weak point",""
"word","Jisho-N2","纏まる","まとまる","","to find resolution; to be settled; to be agreed on",""
"word","Jisho-N2","戸棚","とだな","","cupboard; locker; closet",""
"word","Jisho-N2","広める","ひろめる","","to spread; to propagate; to popularize",""
"word","Jisho-N2","重たい","おもたい","","heavy; weighty",""
"word","Jisho-N2","溶かす","とかす","","to melt; to liquefy; to thaw",""
"word","Jisho-N2","護謨","ゴム","","gum; rubber",""
"word","Jisho-N2","着せる","きせる","","to put clothes on (someone); to dress; to clothe",""
"word","Jisho-N2","巫山戯る","ふざける","","to joke; to jest; to kid",""
"word","Jisho-N2","整う","ととのう","","to be ready; to be prepared; to be arranged",""
"word","Jisho-N2","混ざる","まざる","","to be mixed; to be blended with; to associate with",""
"word","Jisho-N2","散らかす","ちらかす","","to scatter around; to leave untidy; to make a mess",""
"word","Jisho-N2","お洒落","おしゃれ","","stylish; fashionable; trendy",""
"word","Jisho-N2","釣り合う","つりあう","","to balance; to be in harmony; to be in equilibrium",""
"word","Jisho-N2","汲む","くむ","","to draw (water); to ladle; to dip up",""
"word","Jisho-N2","見っともない","みっともない","","shameful; disgraceful; unsightly",""
"word","Jisho-N2","売り切れる","うりきれる","","to be sold out",""
"word","Jisho-N2","取り入れる","とりいれる","","to take in; to gather in",""
"word","Jisho-N2","錆びる","さびる","","to rust; to become rusty",""
"word","Jisho-N2","始終","しじゅう","","continuously; from beginning to end; from first to last",""
"word","Jisho-N2","屑","くず","","waste; scrap; garbage",""
"word","Jisho-N2","茂る","しげる","","to grow thickly; to be in full leaf; to be rampant",""
"word","Jisho-N2","縮む","ちぢむ","","to shrink; to contract; to diminish (in size)",""
"word","Jisho-N2","末っ子","すえっこ","","youngest child",""
"word","Jisho-N2","当てはめる","あてはめる","","to apply; to adapt",""
"word","Jisho-N2","響き","ひびき","","echo; reverberation",""
"word","Jisho-N2","混じる","まじる","","to be mixed; to be blended with; to be combined",""
"word","Jisho-N2","偶数","ぐうすう","","even number",""
"word","Jisho-N2","売り切れ","うりきれ","","sold-out",""
"word","Jisho-N2","被せる","かぶせる","","to cover (with something); to put on (e.g. someone's head)",""
"word","Jisho-N2","湧く","わく","","to well (up); to gush out (of water); to spring out",""
"word","Jisho-N2","煮える","にえる","","to be boiled; to be cooked",""
"word","Jisho-N2","凍える","こごえる","","to freeze (of one's body); to be frozen; to become numb (with cold)",""
"word","Jisho-N2","交差","こうさ","","crossing; intersection",""
"word","Jisho-N2","毎度","まいど","","each time; every time; always",""
"word","Jisho-N2","吊るす","つるす","","to hang; to hang up",""
"word","Jisho-N2","荒い","あらい","","rough; wild; violent",""
"word","Jisho-N2","特売","とくばい","","special sale; bargain sale",""
"word","Jisho-N2","流石","さすが","","as one would expect; just as you'd expect (from); just like (someone)",""
"word","Jisho-N2","拵える","こしらえる","","to make; to manufacture; to fabricate",""
"word","Jisho-N2","好き嫌い","すききらい","","likes and dislikes; tastes; preferences",""
"word","Jisho-N2","夕立","ゆうだち","","(sudden, heavy) shower (on a summer afternoon or evening); evening shower",""
"word","Jisho-N2","散る","ちる","","to fall (e.g. blossoms, leaves); to scatter; to be dispersed",""
"word","Jisho-N2","片付く","かたづく","","to be put in order; to be put to rights",""
"word","Jisho-N2","濁る","にごる","","to become muddy; to become cloudy; to become turbid",""
"word","Jisho-N2","眩しい","まぶしい","","dazzling; radiant",""
"word","Jisho-N2","彫る","ほる","","to carve; to engrave; to sculpt",""
"word","Jisho-N2","着々","ちゃくちゃく","","steadily",""
"word","Jisho-N2","帰す","かえす","","to send (someone) back; to send (someone) home",""
"word","Jisho-N2","剥がす","はがす","","to tear off; to peel off; to rip off",""
"word","Jisho-N2","貸間","かしま","","room to let; room for rent",""
"word","Jisho-N2","凸凹","でこぼこ","","unevenness; roughness; ruggedness",""
"word","Jisho-N2","突き当たる","つきあたる","","to run into; to collide with; to crash into",""
"word","Jisho-N2","引っ込む","ひっこむ","","to draw back; to sink; to cave in",""
"word","Jisho-N2","毛糸","けいと","","knitting wool; woolen yarn; woollen yarn",""
"word","Jisho-N2","大雑把","おおざっぱ","","rough (estimate, summary, etc.); broad; general",""
"word","Jisho-N2","お手伝いさん","おてつだいさん","","maid",""
"word","Jisho-N2","採る","とる","","to adopt (a method, proposal, etc.); to take (a measure, course of action, etc.); to decide on",""
"word","Jisho-N2","目出度い","めでたい","","happy; auspicious; propitious",""
"word","Jisho-N2","鉄橋","てっきょう","","railway bridge; iron bridge",""
"word","Jisho-N2","等分","とうぶん","","division into equal parts; equal parts",""
"word","Jisho-N2","日の入り","ひのいり","","sunset",""
"word","Jisho-N2","悔しい","くやしい","","frustrated (over a failure, humiliation or injustice); annoyed; chagrined",""
"word","Jisho-N2","催促","さいそく","","pressing; urging; demanding",""
"word","Jisho-N2","散らす","ちらす","","to scatter; to cause a shower of",""
"word","Jisho-N2","月日","つきひ","","time; years; days",""
"word","Jisho-N2","衣食住","いしょくじゅう","","food, clothing and shelter; necessities of life",""
"word","Jisho-N2","面倒くさい","めんどくさい","","bothersome; tiresome; bother to do",""
"word","Jisho-N2","追い越す","おいこす","","to pass (e.g. car); to overtake",""
"word","Jisho-N2","命ずる","めいずる","","to order; to command",""
"word","Jisho-N2","不潔","ふけつ","","unclean; dirty; unsanitary",""
"word","Jisho-N2","熟語","じゅくご","","kanji compound; idiom; idiomatic phrase",""
"word","Jisho-N2","道順","みちじゅん","","route; way; course",""
"word","Jisho-N2","砕く","くだく","","to break (into pieces); to smash; to crush",""
"word","Jisho-N2","お八つ","おやつ","","between-meal snack; mid-afternoon (around 3 o'clock) snack; afternoon refreshment",""
"word","Jisho-N2","好き好き","すきずき","","matter of taste",""
"word","Jisho-N2","炊く","たく","","to cook (grains, e.g. rice); to boil; to simmer",""
"word","Jisho-N2","真っ黒","まっくろ","","pitch black",""
"word","Jisho-N2","若々しい","わかわかしい","","youthful; young; young-looking",""
"word","Jisho-N2","人通り","ひとどおり","","pedestrian traffic",""
"word","Jisho-N2","お帰り","おかえり","","return; welcome home",""
"word","Jisho-N2","転がす","ころがす","","to roll; to wheel; to trundle",""
"word","Jisho-N2","方角","ほうがく","","direction; way",""
"word","Jisho-N2","清書","せいしょ","","fair copy; clean copy",""
"word","Jisho-N2","萎む","しぼむ","","to wither (of flowers, dreams, etc.); to wilt; to droop",""
"word","Jisho-N2","待ち合わせる","まちあわせる","","to rendezvous; to meet at a prearranged place and time; to arrange to meet",""
"word","Jisho-N2","引き算","ひきざん","","subtraction",""
"word","Jisho-N2","定休日","ていきゅうび","","regular holiday; fixed day off; regular closing day",""
"word","Jisho-N2","休講","きゅうこう","","cancellation (of a lecture, class, etc.)",""
"word","Jisho-N2","伝染","でんせん","","contagion; infection",""
"word","Jisho-N2","勘違い","かんちがい","","misunderstanding; mistaken idea; wrong guess",""
"word","Jisho-N2","祭る","まつる","","to deify; to enshrine",""
"word","Jisho-N2","腰掛け","こしかけ","","seat; bench",""
"word","Jisho-N2","払い込む","はらいこむ","","to deposit; to pay in",""
"word","Jisho-N2","若しかすると","もしかすると","","perhaps; possibly; maybe",""
"word","Jisho-N2","払い戻す","はらいもどす","","to repay; to pay back; to refund",""
"word","Jisho-N2","感ずる","かんずる","","to feel; to sense; to experience",""
"word","Jisho-N2","略す","りゃくす","","to abbreviate; to abridge; to shorten",""
"word","Jisho-N2","四捨五入","ししゃごにゅう","","rounding (off; a number); rounding half away from zero",""
"word","Jisho-N2","慌ただしい","あわただしい","","busy; hectic; hurried",""
"word","Jisho-N2","瓶詰め","びんづめ","","bottling; bottled",""
"word","Jisho-N2","物騒","ぶっそう","","dangerous; unsettled; troubled",""
"word","Jisho-N2","朗らか","ほがらか","","cheerful; merry; sunny",""
"word","Jisho-N2","勇ましい","いさましい","","brave; valiant; gallant",""
"word","Jisho-N2","射す","さす","","to shine",""
"word","Jisho-N2","着替え","きがえ","","changing clothes; change of clothes",""
"word","Jisho-N2","扇ぐ","あおぐ","","to fan; to incite; to instigate",""
"word","Jisho-N2","注す","さす","","to pour; to add (liquid); to serve (drinks)",""
"word","Jisho-N2","映す","うつす","","to project; to reflect; to cast (shadow)",""
"word","Jisho-N2","載る","のる","","to be placed on; to be set on; to be piled on",""
"word","Jisho-N2","祭日","さいじつ","","national holiday; festival day",""
"word","Jisho-N2","生ずる","しょうずる","","to produce; to yield; to cause",""
"word","Jisho-N2","ちり紙","ちりがみ","","tissue paper; toilet paper",""
"word","Jisho-N2","幼稚","ようち","","infancy; childish; infantile",""
"word","Jisho-N2","繋がり","つながり","","connection; link; relationship",""
"word","Jisho-N2","桁","けた","","column; beam; girder",""
"word","Jisho-N2","清い","きよい","","clean; clear",""
"word","Jisho-N2","欲張り","よくばり","","greed; avarice; covetousness",""
"word","Jisho-N2","撫でる","なでる","","to stroke; to caress; to brush gently",""
"word","Jisho-N2","偏る","かたよる","","to lean (to one side); to incline",""
"word","Jisho-N2","回数券","かいすうけん","","coupon tickets; discount tickets; book of tickets",""
"word","Jisho-N2","小便","しょうべん","","urine; piss; pee",""
"word","Jisho-N2","中性","ちゅうせい","","neutrality (incl. chemical, electrical, etc.); indifference",""
"word","Jisho-N2","ご苦労様","ごくろうさま","","thank you (for your hard work); I appreciate your efforts",""
"word","Jisho-N2","湯気","ゆげ","","steam; vapour; vapor",""
"word","Jisho-N2","突き当たり","つきあたり","","end (of a street, hallway, etc.)",""
